Customer_Name,Gender,Salary,Area,Sub_category,Brand,Price,Quantity,Order Date,Recency,History,Offer,Profit
Ross Baird,Male,42875.76,Urban,Casual Cloths,TEE_BUD,1500,1,17-11-2016,1,28354.2,73,-4.704
Jocasta Rupert,Female,22710.29,Surburban,Casual Cloths,TEE_BUD,1500,1,15-11-2014,8,20231.4,71,7.2576
Suzanne McNair,Male,10497.94,Urban,Casual Cloths,TEE_BUD,1500,1,19-11-2014,8,14312.9,70,7.9984
Christine Sundaresam,Female,14432.14,Urban,Casual Cloths,TEE_BUD,1000,2,19-11-2014,9,12207.3,70,352.296
Chris Cortes,Male,57307.61,Surburban,Casual Cloths,TEE_BUD,1500,1,19-11-2014,2,6504.4,73,72.432
Chris Cortes,Male,33605.37,Surburban,Casual Cloths,TEE_BUD,1199,1,08-03-2016,1,3869.6,58,3.528
Phillip Flathmann,Male,58496.99,Surburban,Casual Cloths,TEE_BUD,1500,2,15-10-2014,9,13908.3,73,10.5714
Julie Creighton,Female,59264.82,Surburban,Casual Cloths,TEE_BUD,1199,1,15-10-2014,1,3369.8,58,67.9833
Brooke Gillingham,Male,70838.59,Urban,Casual Cloths,TEE_BUD,1300,1,29-05-2014,4,23617.3,73,12.586
Dan Campbell,Male,29773.69,Rural,Casual Cloths,TEE_BUD,1500,1,19-07-2014,4,4913.3,73,1.3068
Sibella Parks,Female,37222.18,Surburban,Casual Cloths,TEE_BUD,1500,2,19-07-2014,10,9055.9,73,2.6814
Sibella Parks,Male,35574.36,Rural,Casual Cloths,TEE_BUD,1500,1,29-12-2015,1,6196.4,73,3.4848
Sibella Parks,Female,75334.44,Surburban,Casual Cloths,TEE_BUD,1500,1,16-02-2015,2,17597.3,70,22.941
Maurice Satty,Male,35836.1,Urban,Casual Cloths,TEE_BUD,1000,1,06-11-2017,11,16219,75,9.12
Maurice Satty,Female,33704.79,Urban,Casual Cloths,TEE_BUD,1500,1,06-11-2017,7,25580.8,73,9.1674
Maurice Satty,Female,3164.63,Surburban,Casual Cloths,TEE_BUD,1500,2,09-04-2014,10,31348.1,70,7.5768
Bryan Davis,Female,42475.16,Surburban,Casual Cloths,TEE_BUD,1500,1,09-04-2014,2,1461.6,73,8.4071
Karen Carlisle,Female,21858.2,Surburban,Casual Cloths,TEE_BUD,1000,1,09-04-2014,1,9020.9,73,6.3504
Toby Ritter,Male,79816.76,Surburban,Casual Cloths,TEE_BUD,1499,3,09-04-2014,1,20112.4,70,83.281
Sue Ann Reed,Male,81974.03,Surburban,Casual Cloths,TEE_BUD,1500,2,24-09-2014,8,9422,73,13.1956
Sue Ann Reed,Female,71453.29,Urban,Casual Cloths,TEE_BUD,1500,2,24-09-2014,3,6639.5,73,1.6762
Katrina Willman,Male,109481.79,Urban,Casual Cloths,TEE_BUD,1300,1,17-09-2014,7,8411.9,65,-46.8776
Gene McClure,Male,41128.0629,Urban,Casual Cloths,TEE_BUD,1500,1,25-02-2017,1,2824.5,73,1.9024
Alan Dominguez,Male,75370.66,Surburban,Casual Cloths,TEE_BUD,1500,1,25-02-2017,3,4085.9,66,3.4086
Todd Boyes,Female,48141.95,Rural,Casual Cloths,TEE_BUD,1500,1,15-12-2015,2,3209.5,70,49.4376
Todd Boyes,Female,35278.1,Urban,Casual Cloths,TEE_BUD,1500,1,15-12-2015,2,5517.4,73,9.855
Todd Boyes,Male,24254.55,Rural,Casual Cloths,TEE_BUD,1199,1,15-12-2015,10,37880.5,58,27.3735
Chuck Clark,Male,6059.9,Rural,Casual Cloths,TEE_BUD,1500,1,15-12-2015,5,29292.9,76,15.2208
Chuck Clark,Female,36944.33,Surburban,Casual Cloths,TEE_BUD,1500,1,04-11-2016,1,8294.3,73,3.504
Philip Fox,Female,24481.6,Urban,Casual Cloths,TEE_BUD,1500,1,30-12-2014,9,8360.8,76,0.1191
Philip Fox,Male,24794.21,Urban,Casual Cloths,TEE_BUD,1500,1,30-12-2014,2,9317,73,1.1136
Philip Fox,Male,2173.01,Surburban,Casual Cloths,TEE_BUD,1499,1,18-08-2014,1,10387.3,71,-52.632
Justin Hirsh,Female,987.25,Rural,Casual Cloths,TEE_BUD,1500,1,03-10-2017,4,8753.5,73,767.2005
Erica Bern,Male,68687.89,Urban,Casual Cloths,TEE_BUD,1200,1,30-05-2015,5,16770.6,66,-12.796
Erica Bern,Male,19483.23,Surburban,Casual Cloths,TEE_BUD,1499,1,30-05-2015,7,9899.4,66,13.7016
Quincy Jones,Male,24020.13,Urban,Casual Cloths,TEE_BUD,1500,2,16-11-2017,10,4643.1,73,215.9973
Logan Currie,Male,37479.79,Urban,Casual Cloths,TEE_BUD,1499,2,22-11-2014,12,9576,73,-16.3183
Logan Currie,Male,12640,Urban,Casual Cloths,TEE_BUD,1199,1,22-11-2014,5,8844.5,66,-107.9928
Chuck Sachs,Male,77992.22,Urban,Casual Cloths,TEE_BUD,1199,1,22-11-2014,5,9052.4,62,-1.4256
Chuck Sachs,Female,55013.38,Rural,Casual Cloths,TEE_BUD,1500,2,01-01-2015,11,3226.3,70,4.7067
Roy Collins,Female,50969.73,Surburban,Casual Cloths,TEE_BUD,1500,2,01-01-2015,1,1044.4,73,28.7679
Roy Collins,Female,9022.1,Urban,Casual Cloths,TEE_BUD,1500,1,01-01-2015,4,4132.1,76,14.3952
Roy Collins,Male,38262.99,Surburban,Casual Cloths,TEE_BUD,1500,1,11-11-2015,6,5788.3,73,8.8704
Roy Collins,Male,22518.72,Urban,Casual Cloths,TEE_BUD,1000,1,22-09-2016,11,17999.8,56,78.435
Fred McMath,Male,2144.64,Urban,Casual Cloths,TEE_BUD,1500,1,25-03-2016,9,2172.8,75,38.038
Fred McMath,Female,46405.24,Surburban,Casual Cloths,TEE_BUD,1500,4,01-10-2014,3,11433.8,73,45.294
Pete Kriz,Female,46405.24,Surburban,Casual Cloths,TEE_BUD,1000,1,01-10-2014,11,12784.8,73,40.1702
Henry Goldwyn,Female,72315.07,Surburban,Casual Cloths,TEE_BUD,1500,3,28-12-2017,12,8350.3,75,4.8519
Henry Goldwyn,Male,57470.03,Surburban,Casual Cloths,TEE_BUD,1400,1,15-11-2017,6,2979.9,71,-427.45
Helen Andreada,Female,46118.13,Surburban,Casual Cloths,TEE_BUD,1199,1,15-09-2015,9,12919.2,64,48.9645
Laurel Workman,Male,3624.4,Surburban,Casual Cloths,TEE_BUD,1500,1,25-12-2014,5,12381.6,73,3.8073
Matt Collins,Male,58716.14,Urban,Casual Cloths,TEE_BUD,1500,1,25-12-2014,2,16621.5,73,74.574
Matt Collins,Male,66831.05,Rural,Casual Cloths,TEE_BUD,1500,1,25-12-2014,1,7347.2,73,9.072
Liz Preis,Female,92317.43,Urban,Casual Cloths,TEE_BUD,1500,1,27-07-2015,3,5590.9,73,20.682
Evan Bailliet,Male,55373.81,Rural,Casual Cloths,TEE_BUD,1000,3,27-07-2015,4,698.6,63,50.2398
Laurel Elliston,Male,1891.13,Urban,Casual Cloths,TEE_BUD,999,3,15-11-2014,3,19536.3,64,-1.9744
Alan Dominguez,Male,8046,Urban,Casual Cloths,TEE_BUD,1199,1,15-11-2014,6,2970.8,58,6.756
Frank Gastineau,Male,19259.2,Surburban,Casual Cloths,TEE_BUD,1500,1,15-11-2014,1,23552.2,70,95.0968
Lisa DeCherney,Female,50245.24,Urban,Casual Cloths,TEE_BUD,1500,1,15-11-2014,1,36726.2,73,16.704
Alejandro Ballentine,Male,59420.19,Rural,Casual Cloths,TEE_BUD,1199,1,20-12-2017,6,13471.5,62,28.497
Michael Nguyen,Male,71639.79,Urban,Casual Cloths,TEE_BUD,1500,1,20-12-2017,8,18655.7,73,19.755
Michael Nguyen,Female,29306.38,Urban,Casual Cloths,TEE_BUD,1500,1,20-12-2017,10,1381.8,73,-1.3208
Jim Radford,Male,26442.6,Urban,Casual Cloths,TEE_BUD,1500,1,22-08-2017,9,19718.3,76,37.7972
Jamie Frazer,Male,15064.44,Surburban,Casual Cloths,TEE_BUD,1199,1,22-08-2017,10,1902.6,66,10.3936
Chad McGuire,Female,49478.41,Surburban,Casual Cloths,TEE_BUD,1000,1,22-08-2017,3,34295.8,56,28.4364
Chad McGuire,Male,28270.2,Urban,Casual Cloths,TEE_BUD,1500,1,22-08-2017,5,8251.6,73,42.4647
Chad McGuire,Male,23296.77,Rural,Casual Cloths,TEE_BUD,1400,3,22-08-2017,9,7301.7,75,54.9504
Aaron Smayling,Female,31390.18,Surburban,Casual Cloths,TEE_BUD,1500,1,22-08-2017,6,7865.9,70,24.84
Aaron Smayling,Male,43364.99,Urban,Casual Cloths,TEE_BUD,1199,1,01-09-2016,1,9566.9,62,20.967
Karl Braun,Male,35845.66,Urban,Casual Cloths,TEE_BUD,1500,1,01-09-2016,9,2990.4,75,36.693
Bradley Nguyen,Male,11900.63,Urban,Casual Cloths,TEE_BUD,1199,1,01-09-2016,2,10966.9,66,5.256
Bradley Nguyen,Male,5082.37,Surburban,Casual Cloths,TEE_BUD,1500,1,01-09-2016,4,4884.6,70,13.92
Bradley Nguyen,Male,15152.11,Urban,Casual Cloths,TEE_BUD,1000,2,20-08-2015,10,2342.9,73,13.208
Bradley Nguyen,Female,9694,Urban,Casual Cloths,TEE_BUD,1500,1,07-11-2017,2,18761.4,70,-25.648
Bradley Nguyen,Male,41674.52,Surburban,Casual Cloths,TEE_BUD,1500,2,21-08-2016,9,26952.1,73,5.6956
Beth Paige,Male,48410.07,Surburban,Casual Cloths,TEE_BUD,1400,1,31-12-2016,7,25786.6,67,18.8937
Aaron Smayling,Male,23148.7,Rural,Casual Cloths,TEE_BUD,1500,1,28-09-2014,9,13394.5,73,20.5176
Lindsay Williams,Female,25351.58,Urban,Casual Cloths,TEE_BUD,1500,2,28-09-2014,12,1090.6,73,31.494
Lindsay Williams,Male,43925.22,Surburban,Casual Cloths,TEE_BUD,1500,1,24-07-2014,8,10654,72,93.5948
Dan Campbell,Male,38211.2,Urban,Casual Cloths,TEE_BUD,1199,1,24-07-2014,4,4827.9,58,9.6048
Dan Campbell,Male,47853.32,Surburban,Casual Cloths,TEE_BUD,1500,1,24-07-2014,4,25094.3,73,1.8288
Natalie DeCherney,Male,27316.81,Surburban,Casual Cloths,TEE_BUD,1500,2,13-09-2017,6,4770.5,73,26.4654
Larry Blacks,Male,20529.77,Surburban,Casual Cloths,TEE_BUD,1500,1,10-05-2016,10,20374.9,73,-5.2932
Kean Takahito,Male,44551.75,Urban,Casual Cloths,TEE_BUD,1500,1,10-05-2016,4,32027.1,76,-3.272
Harry Marie,Male,62842.23,Rural,Casual Cloths,TEE_BUD,1500,1,08-06-2015,4,1430.8,73,11.9952
Harry Marie,Female,43014.07,Surburban,Casual Cloths,TEE_BUD,1500,2,20-12-2015,9,8386.7,73,9.3312
Ann Blume,Female,74561.32,Surburban,Casual Cloths,TEE_BUD,1200,1,20-12-2015,1,26990.6,66,18.94
Ann Blume,Male,49452.71,Urban,Casual Cloths,TEE_BUD,1000,1,18-07-2016,1,6354.6,65,-3.8208
Ann Blume,Male,51832.21,Rural,Casual Cloths,TEE_BUD,1500,1,02-02-2014,1,37061.5,75,3.4196
Ann Blume,Female,59448.38,Surburban,Casual Cloths,TEE_BUD,1500,1,15-07-2014,6,25826.5,73,3.6288
Ann Blume,Male,58681.26,Surburban,Casual Cloths,TEE_BUD,1400,1,15-07-2014,1,13275.5,71,4.485
Sam Zeldin,Male,43744.25,Surburban,Casual Cloths,TEE_BUD,1200,2,25-11-2015,5,20329.4,62,41.1684
Jim Radford,Male,72217.82,Urban,Casual Cloths,TEE_BUD,1199,1,25-11-2015,1,38112.9,58,23.1168
Jim Radford,Male,77864.1,Urban,Casual Cloths,TEE_BUD,1200,1,25-03-2016,4,671.3,70,244.6155
Michael Granlund,Male,20961.67,Rural,Casual Cloths,TEE_BUD,1200,3,30-09-2017,8,4697,62,9.0384
Kunst Miller,Female,73431.8,Urban,Casual Cloths,TEE_BUD,1400,3,30-09-2017,2,3297.7,67,48.288
Kunst Miller,Female,71646.57,Urban,Casual Cloths,TEE_BUD,1200,2,10-12-2015,2,6315.4,62,11.376
Christina Anderson,Male,76044.94,Surburban,Casual Cloths,TEE_BUD,1400,4,10-12-2015,11,26404.7,67,8.098
Valerie Dominguez,Female,74193.85,Surburban,Casual Cloths,TEE_BUD,1500,3,10-12-2015,9,9666.3,73,10.3896
Valerie Dominguez,Female,71834.83,Rural,Casual Cloths,TEE_BUD,1500,3,04-11-2016,10,22983.8,73,6.9795
Valerie Dominguez,Male,23187.03,Urban,Casual Cloths,TEE_BUD,1199,1,21-03-2017,7,10854.9,64,-22.0416
Valerie Dominguez,Female,69943.89,Urban,Casual Cloths,TEE_BUD,1500,1,21-03-2017,2,17296.3,73,3.21
Valerie Dominguez,Female,71020.3,Urban,Casual Cloths,TEE_BUD,1500,2,24-11-2017,9,990.5,73,7.2144
Julie Kriz,Female,32517.16,Surburban,Casual Cloths,TEE_BUD,1500,1,30-08-2017,2,29439.9,73,0.9774
Paul Prost,Male,56969.38,Rural,Casual Cloths,TEE_BUD,1500,1,09-12-2015,12,16205.7,70,8.7906
Paul Prost,Male,37904.39,Urban,Casual Cloths,TEE_BUD,1500,2,09-12-2015,3,9556.4,75,29.8802
Paul Prost,Male,9009.67,Rural,Casual Cloths,TEE_BUD,1200,3,11-10-2017,3,6272.7,75,5.9175
Paul Prost,Male,49459.7,Urban,Casual Cloths,TEE_BUD,1500,1,11-10-2017,12,11777.5,71,-33.636
Paul Prost,Male,63326.76,Surburban,Casual Cloths,TEE_BUD,1199,1,11-10-2017,1,23612.4,58,-36.1116
Paul Prost,Female,71462.67,Urban,Casual Cloths,TEE_BUD,1500,1,30-03-2017,3,10885.7,75,2.14
Paul Prost,Male,39661.21,Rural,Casual Cloths,TEE_BUD,1500,1,13-08-2014,7,11675.3,73,68.198
Paul Prost,Male,38148.38,Urban,Casual Cloths,TEE_BUD,1499,1,13-08-2014,4,17391.5,70,-43.8336
Yana Sorensen,Male,44794.13,Urban,Casual Cloths,TEE_BUD,1500,3,25-11-2014,9,11888.8,73,-11.0848
Cyma Kinney,Male,40530.29,Urban,Casual Cloths,TEE_BUD,1500,1,10-06-2017,9,33704.3,70,15.012
Nat Carroll,Female,89427.73,Rural,Casual Cloths,TEE_BUD,1199,3,08-07-2017,10,1906.1,64,78.1954
Nat Carroll,Male,94731.27,Urban,Casual Cloths,TEE_BUD,1500,1,08-07-2017,12,21191.8,72,12.4416
Nat Carroll,Female,73137.16,Urban,Casual Cloths,TEE_BUD,1500,1,26-11-2014,1,14293.3,72,9.9873
Nat Carroll,Female,60679.48,Surburban,Casual Cloths,TEE_BUD,1500,1,26-11-2014,1,16955.4,66,301.968
Katherine Murray,Male,36747.97,Surburban,Casual Cloths,TEE_BUD,899,1,26-11-2014,2,9955.4,66,9.6975
Katherine Murray,Male,38500.7,Urban,Casual Cloths,TEE_BUD,1500,1,26-11-2014,11,12383,70,1.4742
Gary Mitchum,Male,39816.18,Surburban,Casual Cloths,TEE_BUD,1199,1,05-05-2015,9,6856.5,62,-8.9152
Gary Mitchum,Male,35779.46,Urban,Casual Cloths,TEE_BUD,1500,1,05-06-2017,10,14535.5,75,-52.3392
Shirley Daniels,Female,44228.87,Urban,Casual Cloths,TEE_BUD,1500,2,27-04-2014,10,965.3,70,-12.0588
Karen Daniels,Male,42047.26,Urban,Casual Cloths,TEE_BUD,1500,1,27-04-2014,11,20709.5,73,-5.2416
Karen Daniels,Female,22464.12,Surburban,Casual Cloths,TEE_BUD,1199,1,27-04-2014,9,3753.4,62,7.8176
Adrian Barton,Male,37349.15,Surburban,Casual Cloths,TEE_BUD,1500,1,06-05-2017,12,7163.1,73,3.6288
Sam Zeldin,Female,22812.67,Urban,Casual Cloths,TEE_BUD,1500,1,24-09-2016,10,3028.2,73,30.2634
Jonathan Doherty,Female,44342.64,Surburban,Casual Cloths,TEE_BUD,1500,1,24-09-2016,11,472.5,73,88.3948
Jonathan Doherty,Female,38843.23,Urban,Casual Cloths,TEE_BUD,1500,1,24-09-2016,10,4617.2,73,3.1752
Helen Abelman,Male,44870.02,Urban,Casual Cloths,TEE_BUD,1199,1,24-09-2016,7,8665.3,54,37.9848
Beth Thompson,Female,46134.6,Surburban,Casual Cloths,TEE_BUD,1500,1,24-09-2016,4,2340.1,73,15.808
Beth Thompson,Male,9758,Surburban,Casual Cloths,TEE_BUD,1500,1,02-09-2016,3,4955.3,70,0.6516
Stuart Van,Male,3376.06,Surburban,Casual Cloths,TEE_BUD,899,1,02-09-2016,6,19329.1,66,3.8822
Stuart Van,Female,66695.81,Urban,Casual Cloths,TEE_BUD,1500,1,02-05-2015,9,17817.8,73,3.267
Stuart Van,Female,38270.49,Urban,Casual Cloths,TEE_BUD,1500,1,02-05-2015,2,2529.1,70,0.73
Rick Wilson,Female,46392.24,Surburban,Casual Cloths,TEE_BUD,1500,2,13-09-2015,5,8686.3,70,60.392
Rick Wilson,Female,40204.76,Urban,Casual Cloths,TEE_BUD,1500,2,03-06-2016,3,15.4,73,78.672
Rick Wilson,Female,40639.27,Surburban,Casual Cloths,TEE_BUD,899,2,03-06-2016,1,39192.3,66,84.0512
Rick Wilson,Male,45945.88,Rural,Casual Cloths,TEE_BUD,899,1,03-06-2016,3,22534.4,66,7.896
Rick Wilson,Male,9280.36,Surburban,Casual Cloths,TEE_BUD,899,1,03-06-2016,9,11728.5,66,7.384
Rick Wilson,Female,39323.89,Urban,Casual Cloths,TEE_BUD,1500,1,03-06-2016,9,5373.9,73,41.88
Rick Wilson,Male,21558.95,Surburban,Casual Cloths,TEE_BUD,1500,1,28-09-2015,6,12798.8,73,6.858
Damala Kotsonis,Female,59924.71,Rural,Casual Cloths,TEE_BUD,1500,1,28-09-2015,2,21035.7,73,394.268
Damala Kotsonis,Male,25708.57,Surburban,Casual Cloths,TEE_BUD,1500,1,06-07-2017,10,12926.2,70,11.1024
Damala Kotsonis,Male,2629.59,Surburban,Casual Cloths,TEE_BUD,1500,1,06-07-2017,4,32811.8,66,-103.9882
Damala Kotsonis,Male,36663.3,Urban,Casual Cloths,TEE_BUD,1500,1,06-07-2017,1,14417.9,73,11.223
Liz Thompson,Female,23002.24,Surburban,Casual Cloths,TEE_BUD,1500,1,09-12-2017,1,8283.1,70,8.6391
Irene Maddox,Male,20352.58,Urban,Casual Cloths,TEE_BUD,1500,1,09-12-2017,9,17878,71,15.468
Irene Maddox,Female,71480.72,Surburban,Casual Cloths,TEE_BUD,1000,1,09-12-2017,10,4617.9,63,28.8576
Irene Maddox,Female,39581.31,Surburban,Casual Cloths,TEE_BUD,1000,1,09-12-2017,4,1705.9,75,8.3754
Frank Preis,Male,17506.14,Urban,Casual Cloths,TEE_BUD,1199,1,09-12-2017,2,1940.4,72,5.4288
Shui Tom,Male,49071.09,Surburban,Casual Cloths,TEE_BUD,999,1,29-09-2015,9,17994.2,64,-22.62
Shui Tom,Male,39466.28,Urban,Casual Cloths,TEE_BUD,1500,1,29-09-2015,9,1943.9,66,-12.7512
Joel Eaton,Male,23011.09,Urban,Casual Cloths,TEE_BUD,1500,1,30-10-2017,5,3439.8,76,-68.1302
Bill Donatelli,Male,48014,Surburban,Casual Cloths,TEE_BUD,1500,1,30-10-2017,6,2352.7,73,4.0644
Bill Donatelli,Male,42860.73,Rural,Casual Cloths,TEE_BUD,899,1,30-11-2015,5,26093.9,66,1.5602
Michael Moore,Male,24881.62,Urban,Casual Cloths,TEE_BUD,1199,1,14-03-2014,9,2263.1,58,49.014
Pauline Webber,Female,13784.87,Rural,Casual Cloths,TEE_BUD,1199,1,23-11-2017,8,17266.9,62,8.37
Shaun Chance,Male,43583.64,Surburban,Casual Cloths,TEE_BUD,1500,1,23-11-2017,9,7156.8,70,626.185
Ken Lonsdale,Male,48563.99,Surburban,Casual Cloths,TEE_BUD,1199,1,02-08-2016,12,20057.8,70,-16.9568
Shirley Daniels,Female,42951.69,Rural,Casual Cloths,TEE_BUD,1500,2,17-06-2015,2,26849.2,71,5.083
Shirley Daniels,Female,13551.86,Urban,Casual Cloths,TEE_BUD,1500,3,07-08-2016,8,5114.9,70,33.3136
Shirley Daniels,Male,8005.72,Urban,Casual Cloths,TEE_BUD,1199,2,15-06-2017,5,8185.8,58,1.0904
Theresa Swint,Male,23620.03,Surburban,Casual Cloths,TEE_BUD,1500,3,13-10-2016,10,16508.1,70,8.8608
Jennifer Braxton,Male,25445.81,Urban,Casual Cloths,TEE_BUD,1199,1,14-09-2014,7,16514.4,62,24.3595
Mark Cousins,Female,76150.48,Urban,Casual Cloths,TEE_BUD,1500,1,21-03-2014,3,21311.5,73,29.495
Mark Cousins,Female,42694.59,Surburban,Casual Cloths,TEE_BUD,1500,1,02-03-2015,3,20839.7,76,27.0112
Mark Cousins,Male,27726.27,Rural,Casual Cloths,TEE_BUD,1500,1,14-07-2015,6,4932.2,70,0.8385
Maria Etezadi,Male,56302.98,Surburban,Casual Cloths,TEE_BUD,1500,1,27-02-2016,10,28835.1,73,5.5674
Maria Etezadi,Male,21082.9,Urban,Casual Cloths,TEE_BUD,1499,1,18-09-2017,10,12852,70,19.7934
Shaun Chance,Male,4098.96,Surburban,Casual Cloths,TEE_BUD,1199,1,18-09-2017,11,1048.6,62,2.2512
Nicole Hansen,Male,29815.6,Surburban,Casual Cloths,TEE_BUD,1400,1,18-09-2017,2,2407.3,67,-2.7552
Andrew Allen,Female,29690.97,Urban,Casual Cloths,TEE_BUD,1500,1,18-09-2017,1,32990.3,76,-412.6154
Logan Currie,Male,66298.97,Surburban,Casual Cloths,TEE_BUD,1400,1,18-09-2017,6,4997.3,67,14.3952
Linda Cazamias,Female,41128.0629,Surburban,Casual Cloths,TEE_BUD,1500,1,23-02-2015,2,13265,76,74.5654
Linda Cazamias,Male,41128.0629,Surburban,Casual Cloths,TEE_BUD,1499,1,30-11-2016,1,2114.7,66,1.651
Keith Dawkins,Female,77410.46,Urban,Casual Cloths,TEE_BUD,1199,1,05-12-2017,9,39976.3,58,7.1988
Maria Bertelson,Female,61801.64,Surburban,Casual Cloths,TEE_BUD,1500,1,14-09-2015,1,5898.2,72,16.1096
Maria Bertelson,Male,66257.28,Surburban,Casual Cloths,TEE_BUD,1500,1,14-09-2015,10,13527.5,70,83.2508
Tracy Hopkins,Male,61244.42,Rural,Casual Cloths,TEE_BUD,1499,2,14-09-2015,12,2396.1,73,125.469
Damala Kotsonis,Female,515.8,Urban,Casual Cloths,TEE_BUD,1499,1,19-12-2016,1,3470.6,66,58.6872
Damala Kotsonis,Female,9293.16,Surburban,Casual Cloths,TEE_BUD,1500,1,05-12-2016,7,4343.5,73,4.3524
Katherine Nockton,Male,47211.21,Urban,Casual Cloths,TEE_BUD,1500,2,17-11-2017,1,6513.5,73,3.0134
Neoma Murray,Female,60402.3,Urban,Casual Cloths,TEE_BUD,1500,1,10-03-2017,10,37433.9,73,47.0548
Nora Pelletier,Male,35580.34,Surburban,Casual Cloths,TEE_BUD,1500,1,10-03-2017,3,35387.8,71,42.9914
Catherine Glotzbach,Female,38047.17,Rural,Casual Cloths,TEE_BUD,1200,1,30-11-2016,10,12339.6,69,69.92
Cindy Stewart,Male,31955.49,Urban,Casual Cloths,TEE_BUD,1500,1,05-09-2014,7,34992.3,76,18.504
Katherine Ducich,Female,51028.43,Urban,Casual Cloths,TEE_BUD,1500,1,14-12-2016,9,12777.8,70,2.4824
Mike Kennedy,Male,48987.6,Urban,Casual Cloths,TEE_BUD,1500,1,14-12-2016,5,26292.7,70,21.7728
Mike Kennedy,Female,44432.4,Rural,Casual Cloths,TEE_BUD,1199,1,14-12-2016,1,31516.1,58,-195.4788
Mike Kennedy,Male,45026.61,Rural,Casual Cloths,TEE_BUD,1500,1,10-04-2014,10,505.4,72,2.7776
Don Weiss,Male,38409.74,Urban,Casual Cloths,TEE_BUD,1199,1,29-08-2014,9,16221.1,58,168.1855
Don Weiss,Male,17813.43,Surburban,Casual Cloths,TEE_BUD,1300,1,29-08-2014,5,4307.1,65,12.5216
Maxwell Schwartz,Female,37649.72,Surburban,Casual Cloths,TEE_BUD,1500,1,26-10-2016,7,5199.6,76,3.564
Corinna Mitchell,Female,5643.42,Urban,Casual Cloths,TEE_BUD,1500,1,30-11-2016,10,24460.1,70,2.7144
Corinna Mitchell,Female,38046.49,Surburban,Casual Cloths,TEE_BUD,1500,1,11-09-2017,3,12817,73,-29.4368
Corinna Mitchell,Male,36602.79,Surburban,Casual Cloths,TEE_BUD,1500,1,06-07-2015,2,3677.1,73,-5.8346
Corey-Lock,Male,42688.02,Urban,Casual Cloths,TEE_BUD,1500,1,06-07-2015,10,1260.7,71,-92.7996
Dionis Lloyd,Male,46439.28,Rural,Casual Cloths,TEE_BUD,1500,1,06-07-2015,2,10093.3,73,6.0025
Todd Sumrall,Male,40324.24,Surburban,Casual Cloths,TEE_BUD,1500,1,06-07-2015,10,1582,71,48.9942
Todd Sumrall,Male,8819,Urban,Casual Cloths,TEE_BUD,1500,1,06-07-2015,2,873.6,73,3.7692
Jane Waco,Female,48226.96,Urban,Casual Cloths,TEE_BUD,1500,1,28-09-2017,9,13473.6,70,12.96
Roy Französisch,Male,26509.82,Surburban,Casual Cloths,TEE_BUD,1500,1,28-09-2017,1,13323.1,71,275.478
John Dryer,Male,40822.05,Rural,Casual Cloths,TEE_BUD,1500,2,28-09-2017,11,7245.7,70,181.176
John Dryer,Female,44963.38,Urban,Casual Cloths,TEE_BUD,1500,1,15-08-2016,4,10543.4,73,12.8256
John Dryer,Female,48360.83,Urban,Casual Cloths,TEE_BUD,1400,2,15-08-2016,2,38333.4,67,136.6176
Neil Knudson,Male,37107.13,Rural,Casual Cloths,TEE_BUD,1000,1,15-08-2016,11,2432.5,60,5.334
Nathan Gelder,Male,35572.08,Rural,Casual Cloths,TEE_BUD,1500,1,03-10-2016,8,10552.5,73,71.3898
Nathan Gelder,Female,2247.05,Urban,Casual Cloths,TEE_BUD,1200,1,03-10-2016,8,20780.2,69,30.2112
Nathan Gelder,Male,53296.7,Rural,Casual Cloths,TEE_BUD,1500,1,03-10-2016,10,29236.9,70,7.776
Alyssa Tate,Female,48724.07,Surburban,Casual Cloths,TEE_BUD,1400,1,10-04-2017,11,12944.4,67,3.6288
Alyssa Tate,Male,36829.58,Urban,Casual Cloths,TEE_BUD,1500,2,10-04-2017,5,896,70,20.3439
Pauline Chand,Male,38885.69,Surburban,Casual Cloths,TEE_BUD,1199,3,20-12-2016,8,3315.2,66,117.0104
Pauline Chand,Female,42146.11,Rural,Casual Cloths,TEE_BUD,1500,1,24-06-2014,4,35665,73,20.1584
Andy Reiter,Female,1855,Surburban,Casual Cloths,TEE_BUD,1500,1,24-06-2014,4,3172.4,73,-5.088
Cindy Stewart,Male,7166.4,Surburban,Casual Cloths,TEE_BUD,1200,1,24-06-2014,2,29566.6,64,-19.8744
Lindsay Shagiari,Male,3208.89,Surburban,Casual Cloths,TEE_BUD,1500,1,24-06-2014,6,28534.8,73,5.4432
Jessica Myrick,Female,4188.37,Urban,Casual Cloths,TEE_BUD,1500,1,24-06-2014,11,16860.9,72,4.0768
Nicole Hansen,Female,4534.56,Urban,Casual Cloths,TEE_BUD,1300,1,24-06-2014,1,364.7,65,-97.72
Nicole Hansen,Male,1974.73,Surburban,Casual Cloths,TEE_BUD,1000,3,24-06-2014,1,4008.9,73,-127.372
Russell Applegate,Female,3948.38,Surburban,Casual Cloths,TEE_BUD,2000,1,06-09-2017,2,5370.4,77,-117.882
Russell Applegate,Female,74663.05,Surburban,Casual Cloths,TEE_BUD,1200,1,06-09-2017,3,7877.8,75,5.55
Russell Applegate,Male,43442.52,Surburban,Casual Cloths,TEE_BUD,2000,1,06-09-2017,6,862.4,77,0.864
